TermDesc,Subject,Catalog Number,Class Title,CourseID,Primary Instructor Name,ClassSection,ClassNum,ClassAcademicGroup,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW,LEVEL
2021 Spring,SOC,4559,New Course: SOC,040344,"Skubby,David Andrew",001,19597,CGAS,3.86,14,0,10,2,2,0,0,0,0,0,0,UGRD
2021 Spring,SOC,4720,Nations and Nationalism,045757,"Kumar,Jagdish K",001,14264,CGAS,3.40,12,0,8,1,0,0,0,0,0,1,2,UGRD
2021 Spring,SOC,4850,"Media, Culture and Society",035513,"Mullins,Ian",001,13403,CGAS,3.97,22,3,18,0,1,0,0,0,0,0,0,UGRD
2021 Spring,SOC,5056,Sociology of Culture,035563,"Reed,Isaac Ariail",001,19600,CGAS,,,2,2,1,0,1,0,0,0,0,0,GRAD
2021 Spring,SOC,5060,Contemporary Sociological Thry,035529,"Polillo,Simone",001,10927,CGAS,,,0,6,0,1,0,0,0,0,0,1,GRAD
2021 Spring,SOC,5100,Research Design and Methods,035533,"Slez,Adam",001,11948,CGAS,,,0,3,1,0,1,0,0,0,0,0,GRAD
2021 Spring,SOC,7470,Sociology of Development,044938,"Bair,Jennifer Lynn",001,19601,CGAS,,,0,4,4,0,0,0,0,0,0,0,GRAD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Hogg,Jennifer Lynn",002,12525,CGAS,3.68,13,0,3,7,1,1,0,0,0,0,1,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Hogg,Jennifer Lynn",015,11986,CGAS,3.66,12,0,3,7,1,0,1,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Hogg,Jennifer Lynn",017,13279,CGAS,3.68,11,0,2,7,2,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Korfhagen,David John",020,21121,CGAS,3.82,16,2,8,4,1,1,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Korfhagen,David John",021,21122,CGAS,3.97,11,1,9,1,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Korfhagen,David John",022,21123,CGAS,3.85,14,1,6,7,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Scida,Emily E",001,10752,CGAS,3.77,15,0,6,7,2,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Scida,Emily E",016,12679,CGAS,3.75,15,0,8,6,0,0,0,0,1,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Scida,Emily E",019,20450,CGAS,3.64,11,0,8,0,0,2,0,0,1,0,1,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Street,Matthew Jacob",005,10754,CGAS,3.73,13,0,4,6,2,0,0,0,0,0,1,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Street,Matthew Jacob",006,10755,CGAS,3.78,11,0,3,8,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Street,Matthew Jacob",007,11754,CGAS,3.79,13,0,4,9,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Young,Sara Patricia",004,10753,CGAS,3.64,18,0,6,10,1,0,0,0,0,0,1,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Young,Sara Patricia",008,12050,CGAS,3.88,18,3,9,5,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Young,Sara Patricia",013,11604,CGAS,3.83,16,2,5,9,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Beveridge,Julianna Brimberry",001,12526,CGAS,3.75,15,0,8,5,0,1,1,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Beveridge,Julianna Brimberry",003,12527,CGAS,3.61,15,1,3,7,2,1,1,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Beveridge,Julianna Brimberry",008,10759,CGAS,3.74,16,0,6,8,1,1,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Esparza Rodriguez,Maria Del Refugio",007,10758,CGAS,3.65,15,0,10,4,0,0,0,0,0,0,1,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Garcia Prados,Maria de las Nieves",004,10757,CGAS,3.94,15,0,12,3,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Garcia Prados,Maria de las Nieves",010,11525,CGAS,3.94,15,0,12,3,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Gorriz Jarque,Esperanza",012,11605,CGAS,3.77,13,0,3,10,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Gorriz Jarque,Esperanza",015,11609,CGAS,3.74,13,0,3,9,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Gorriz Jarque,Esperanza",016,12052,CGAS,3.85,16,0,8,8,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Neff,Kate Emily",002,10756,CGAS,3.71,13,0,5,6,0,2,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Neff,Kate Emily",005,14265,CGAS,3.66,14,1,4,6,0,3,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Neff,Kate Emily",009,12051,CGAS,3.93,17,2,11,4,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Scida,Emily E",011,11526,CGAS,3.83,15,1,7,6,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Scida,Emily E",020,19298,CGAS,3.96,16,4,10,2,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2010,Intermediate Spanish,035853,"Scida,Emily E",022,19300,CGAS,4.00,11,2,9,0,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Aguilar Garcia,Laura",002,10931,CGAS,3.81,14,0,5,9,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Aguilar Garcia,Laura",006,10934,CGAS,3.79,17,0,5,12,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Aguilar Garcia,Laura",007,10935,CGAS,3.82,16,1,11,3,0,0,0,0,1,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Daves,Jessica",042,19390,CGAS,3.63,11,0,2,7,1,0,1,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Daves,Jessica",043,19391,CGAS,3.66,12,0,2,8,1,1,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Daves,Jessica",044,21117,CGAS,3.66,11,0,2,7,0,0,1,0,0,0,1,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Escamez Ballesta,Marina",010,10937,CGAS,3.85,14,0,7,7,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Escamez Ballesta,Marina",020,10941,CGAS,3.67,14,1,5,5,2,0,0,1,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Escamez Ballesta,Marina",030,11608,CGAS,3.84,17,0,9,7,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez Murillo,David",024,11344,CGAS,3.62,15,0,2,10,1,2,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez Murillo,David",025,11559,CGAS,3.71,13,1,4,6,0,2,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Guitart Escudero,Maria Pilar",013,20813,CGAS,3.73,13,1,3,7,2,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Guitart Escudero,Maria Pilar",014,20814,CGAS,3.77,15,0,5,9,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Jorquera Hervas,Maria Jose",019,10940,CGAS,3.88,17,1,9,7,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Jorquera Hervas,Maria Jose",028,11607,CGAS,3.88,13,2,6,5,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Jorquera Hervas,Maria Jose",034,11626,CGAS,3.63,17,0,3,11,1,1,1,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Romero Martinez Eiroa,Loreto Micaela",012,10938,CGAS,3.68,14,0,4,7,2,1,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Romero Martinez Eiroa,Loreto Micaela",026,11560,CGAS,3.90,15,0,10,5,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Ruiz Hernandez,Oscar",004,10933,CGAS,3.86,18,0,11,6,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Ruiz Hernandez,Oscar",039,13128,CGAS,3.87,16,1,8,7,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Scida,Emily E",003,10932,CGAS,3.83,11,1,5,4,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Scida,Emily E",009,12395,CGAS,3.68,14,0,5,6,1,2,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Scida,Emily E",037,12438,CGAS,3.82,13,1,7,3,2,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Scida,Emily E",045,21118,CGAS,3.75,11,0,5,5,0,0,1,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Scida,Emily E",047,21120,CGAS,3.68,16,0,5,8,1,2,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Villanueva Garcia,Zaida",008,10936,CGAS,3.74,16,1,6,6,2,1,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Villanueva Garcia,Zaida",038,13120,CGAS,3.87,15,0,10,4,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Villanueva Garcia,Zaida",041,13130,CGAS,3.91,16,1,10,5,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3000,Phonetics,035892,"Velazquez Mendoza,Omar",001,12990,CGAS,3.98,14,1,12,1,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3010,Grammar and Composition I,035893,"Bonino,Nicole",012,13029,CGAS,3.98,16,2,13,1,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3010,Grammar and Composition I,035893,"Bonino,Nicole",013,13030,CGAS,3.98,16,5,10,1,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3010,Grammar and Composition I,035893,"Chemris,Crystal Anne",001,10760,CGAS,3.88,18,0,11,7,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3010,Grammar and Composition I,035893,"Chemris,Crystal Anne",002,14425,CGAS,3.84,15,0,7,8,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3010,Grammar and Composition I,035893,"Chemris,Crystal Anne",003,12647,CGAS,3.86,11,0,6,5,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3010,Grammar and Composition I,035893,"Poveda Moreno,Maria Esther",004,10761,CGAS,3.65,15,0,6,6,2,0,0,0,1,0,0,UGRD
2021 Spring,SPAN,3010,Grammar and Composition I,035893,"Poveda Moreno,Maria Esther",008,11614,CGAS,3.55,13,0,1,8,2,2,0,0,0,0,0,UGRD
2021 Spring,SPAN,3020,Grammar and Composition II,035894,"Romero Martinez Eiroa,Loreto Micaela",004,11079,CGAS,3.80,14,2,6,5,0,0,1,0,0,0,0,UGRD
2021 Spring,SPAN,3030,Cultural Conversations,035895,"Poveda Moreno,Maria Esther",001,12695,CGAS,3.89,18,1,13,3,0,1,0,0,0,0,0,UGRD
2021 Spring,SPAN,3040,Business Spanish,035896,"Barrera Gutierrez,Olivia",001,10763,CGAS,3.96,14,4,8,2,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3040,Business Spanish,035896,"Barrera Gutierrez,Olivia",002,10764,CGAS,3.95,12,3,7,2,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3050,Spanish for Medical Profession,039916,"Lopez Opere,Alicia",001,12992,CGAS,3.83,16,3,4,9,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3300,Texts and Interpretation,035904,"Lopez Opere,Alicia",004,13370,CGAS,3.68,16,1,5,7,1,1,1,0,0,0,0,UGRD
2021 Spring,SPAN,3300,Texts and Interpretation,035904,"Lopez Opere,Alicia",005,11687,CGAS,3.78,14,0,5,8,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3300,Texts and Interpretation,035904,"Pauw,Andrea Lee",002,10766,CGAS,3.89,15,0,11,3,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3300,Texts and Interpretation,035904,"Pauw,Andrea Lee",006,11688,CGAS,3.96,14,0,12,2,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3300,Texts and Interpretation,035904,"Sprague,Paula Ann",003,10767,CGAS,3.86,13,0,7,6,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3300,Texts and Interpretation,035904,"Sprague,Paula Ann",007,12306,CGAS,3.85,11,0,9,1,0,0,1,0,0,0,0,UGRD
2021 Spring,SPAN,3400,Surv Span Lt I (Mid Ages-1700),035908,"Pauw,Andrea Lee",001,10768,CGAS,3.91,21,4,11,6,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3410,Survey Span Lit II (1700-Pres),035909,"Ruiz Hernandez,Oscar",001,12844,CGAS,3.85,13,3,5,4,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3410,Survey Span Lit II (1700-Pres),035909,"Valverde Rodriguez,Fernando",002,13371,CGAS,3.80,24,0,12,10,1,1,0,0,0,0,0,UGRD
2021 Spring,SPAN,3420,Latin Am Lit I (Colonial 1900),035910,"Bigelow,Allison Margaret",001,13372,CGAS,3.61,15,0,5,5,3,1,1,0,0,0,0,UGRD
2021 Spring,SPAN,3430,Latin Amer Lit II (1900-Pres),035911,"Pellon,Gustavo",002,13373,CGAS,3.84,14,2,6,5,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,3430,Latin Amer Lit II (1900-Pres),035911,"Rizki,Cole",001,10769,CGAS,3.97,21,0,19,2,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4040,Translation Spanish to English,035927,"Cerezo Herrero,Enrique",004,20821,CGAS,3.69,15,0,2,11,2,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4040,Translation Spanish to English,035927,"Garcia Prados,Maria de las Nieves",003,19394,CGAS,3.92,16,1,12,2,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4040,Translation Spanish to English,035927,"Jeffress,Alexa Kathleen",001,11075,CGAS,3.96,17,0,15,2,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4040,Translation Spanish to English,035927,"Jeffress,Alexa Kathleen",002,13374,CGAS,3.88,16,0,11,4,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4040,Translation Spanish to English,035927,"Mehfoud,Lauren Williams",005,21086,CGAS,3.98,14,3,10,1,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4040,Translation Spanish to English,035927,"Mehfoud,Lauren Williams",006,21087,CGAS,3.97,18,3,13,2,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4203,Structure of Spanish,035937,"Rini,Joel",001,19395,CGAS,3.78,18,6,7,2,1,0,2,0,0,0,0,UGRD
2021 Spring,SPAN,4500,Spec Topics Sem: Literature,035967,...,003,14297,CGAS,3.87,12,5,3,3,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4500,Spec Topics Sem: Literature,035967,"Mahler,Anne Garland",001,12053,CGAS,3.91,16,2,9,5,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4500,Spec Topics Sem: Literature,035967,"Valverde Rodriguez,Fernando",002,12847,CGAS,3.94,20,0,16,4,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4500,Spec Topics Sem: Literature,035967,"Valverde Rodriguez,Fernando",004,20214,CGAS,3.89,22,2,15,4,0,0,1,0,0,0,0,UGRD
2021 Spring,SPAN,4530,Spec Topics Seminar: Language,035970,"Scida,Emily E",001,12251,CGAS,3.95,17,2,12,3,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4600,Literature and Cinema,035955,"Marzal Navarro,Carlos",001,20816,CGAS,3.75,17,0,3,14,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4621,Latin American Women Poets,040830,"Pellon,Gustavo",001,19422,CGAS,3.76,17,1,8,6,0,1,1,0,0,0,0,UGRD
2021 Spring,SPAN,4700,Spanish Culture & Civilization,035932,"Valle-Aparicio,J Eliseo",001,20812,CGAS,3.80,18,1,9,5,3,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4709,Modern Spanish Art,036328,"Pelaez,Enrique",001,20822,CGAS,3.93,15,0,13,1,1,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,4712,Travelers in Latin America,039957,"Opere,Fernando",001,14400,CGAS,3.83,12,0,5,7,0,0,0,0,0,0,0,UGRD
2021 Spring,SPAN,7220,History of the Language,036039,"Rini,Joel",001,19415,CGAS,4.00,11,7,4,0,0,0,0,0,0,0,0,GRAD
2021 Spring,SPAN,7650,Realism & Naturalism:The Novel,036057,"Amago,Samuel",001,19420,CGAS,,,0,3,2,0,0,0,0,0,0,0,GRAD
2021 Spring,STAT,1100,Chance: Intro to Statistics,036650,"Kafadar,Karen",001,12200,CGAS,3.72,25,1,15,2,5,1,0,0,1,0,0,UGRD
2021 Spring,STAT,1100,Chance: Intro to Statistics,036650,"Kafadar,Karen",002,12201,CGAS,3.79,39,0,26,5,5,3,0,0,0,0,0,UGRD
2021 Spring,STAT,1400,Forensic Science and Stat,046166,"Holt,Jeffrey J",001,20368,CGAS,3.90,35,0,26,8,0,1,0,0,0,0,0,UGRD
2021 Spring,STAT,1601,Intro Data Science with R,045055,"Afriyie,Prince",001,12813,CGAS,3.76,115,0,54,43,11,6,1,0,0,0,0,UGRD
2021 Spring,STAT,1601,Intro Data Science with R,045055,"Afriyie,Prince",002,12814,CGAS,3.72,115,2,61,26,8,7,6,2,0,0,3,UGRD
2021 Spring,STAT,1601,Intro Data Science with R,045055,"Afriyie,Prince",003,13931,CGAS,3.79,102,0,53,39,4,4,0,2,0,0,0,UGRD
2021 Spring,STAT,1602,Intro Data Science with Python,045052,"Brown,Taylor Reid",001,12999,CGAS,3.73,73,0,32,32,5,2,1,0,0,0,1,UGRD
2021 Spring,STAT,1602,Intro Data Science with Python,045052,"Brown,Taylor Reid",002,13000,CGAS,3.78,70,0,41,25,0,2,0,1,0,0,2,UGRD
2021 Spring,STAT,2020,Statistics for Biologists,039999,"Ferrara,Maria Carmela",001,11898,CGAS,3.80,82,5,42,24,8,2,1,0,0,0,0,UGRD
2021 Spring,STAT,2020,Statistics for Biologists,039999,"Ferrara,Maria Carmela",002,11899,CGAS,3.80,95,14,44,25,6,4,1,1,0,0,0,UGRD
2021 Spring,STAT,2020,Statistics for Biologists,039999,"Ferrara,Maria Carmela",003,11900,CGAS,3.69,91,6,39,28,7,5,3,1,1,1,0,UGRD
2021 Spring,STAT,2120,Intro to Statistical Analysis,036655,"Ross,Richard",100,10771,CGAS,3.64,330,4,148,82,46,29,9,6,3,1,2,UGRD
2021 Spring,STAT,3080,From Data to Knowledge,040829,"Martinet,Gretchen Falk",002,12216,CGAS,3.71,66,0,24,30,8,3,0,1,0,0,0,UGRD
2021 Spring,STAT,3110,Foundations of Statistics,044444,"Kafadar,Karen",001,13923,CGAS,3.98,36,25,9,2,0,0,0,0,0,0,1,UGRD
2021 Spring,STAT,3110,Foundations of Statistics,044444,"Kafadar,Karen",002,13924,CGAS,3.61,28,0,13,5,4,2,2,1,0,0,1,UGRD
2021 Spring,STAT,3110,Foundations of Statistics,044444,"Kafadar,Karen",003,19259,CGAS,3.77,40,0,25,6,6,2,1,0,0,0,0,UGRD
2021 Spring,STAT,3120,Intro Mathematical Statistics,040000,"Weinstock,Justin Benjamin",002,11985,CGAS,3.72,46,9,15,11,7,2,2,0,0,0,0,UGRD
2021 Spring,STAT,3120,Intro Mathematical Statistics,040000,"Weinstock,Justin Benjamin",003,13925,CGAS,3.79,56,13,20,16,3,2,2,0,0,0,0,UGRD
2021 Spring,STAT,3220,Intro to Regression Analysis,040001,"Varanyak,Krista Marie",001,12307,CGAS,3.96,72,1,62,9,0,0,0,0,0,0,0,UGRD
2021 Spring,STAT,3220,Intro to Regression Analysis,040001,"Varanyak,Krista Marie",002,12456,CGAS,3.90,74,1,63,8,0,0,0,1,0,0,1,UGRD
2021 Spring,STAT,3220,Intro to Regression Analysis,040001,"Varanyak,Krista Marie",003,19260,CGAS,3.91,73,1,52,18,2,0,0,0,0,0,0,UGRD
2021 Spring,STAT,3250,Data Analysis with Python,044090,"Holt,Jeffrey J",001,12811,CGAS,3.79,92,0,57,24,5,4,1,0,0,0,1,UGRD
2021 Spring,STAT,3250,Data Analysis with Python,044090,"Holt,Jeffrey J",002,12812,CGAS,3.84,58,0,39,16,1,0,0,1,0,1,0,UGRD
2021 Spring,STAT,3280,Data Visual and Management,045458,"Li,Tianxi",001,13929,CGAS,3.96,34,15,17,0,2,0,0,0,0,0,0,UGRD
2021 Spring,STAT,3280,Data Visual and Management,045458,"Li,Tianxi",002,13930,CGAS,3.99,42,15,26,1,0,0,0,0,0,0,0,UGRD
2021 Spring,STAT,4160,Experimental Design,044445,"Weinstock,Justin Benjamin",001,19262,CGAS,3.79,52,8,24,11,5,4,0,0,0,0,0,UGRD
2021 Spring,STAT,4220,Applied Analytics for Business,044088,"Martinet,Gretchen Falk",001,19257,CGAS,3.84,38,0,25,9,2,2,0,0,0,0,0,UGRD
2021 Spring,STAT,4220,Applied Analytics for Business,044088,"Martinet,Gretchen Falk",002,19258,CGAS,3.77,28,0,9,18,0,1,0,0,0,0,0,UGRD
2021 Spring,STAT,5120,Applied Linear Models,036672,"Tang,Xiwei",001,11757,CGAS,3.88,29,5,12,12,0,0,0,0,0,0,0,GRAD
2021 Spring,STAT,5140,Survival Analy & Reliab Theory,036674,"Zhou,Jianhui",001,19263,CGAS,3.89,29,1,24,1,0,3,0,0,0,0,0,GRAD
2021 Spring,STAT,5170,Applied Time Series,036677,"Woo,Yong Ming Jeffrey",001,11756,CGAS,3.77,39,4,22,5,4,3,0,1,0,0,0,GRAD
2021 Spring,STAT,5170,Applied Time Series,036677,"Woo,Yong Ming Jeffrey",002,13928,CGAS,3.88,44,5,22,16,1,0,0,0,0,0,0,GRAD
2021 Spring,STAT,5630,Statistical Machine Learning,043509,"Yu,Shan",001,19264,CGAS,3.72,24,8,5,7,1,0,0,1,1,0,1,GRAD
2021 Spring,STAT,6021,Linear Models for Data Science,043281,"Woo,Yong Ming Jeffrey",001,14149,CGAS,3.88,19,0,13,5,1,0,0,0,0,0,2,GRAD
2021 Spring,STAT,6021,Linear Models for Data Science,043281,"Woo,Yong Ming Jeffrey",002,19925,CGAS,3.71,22,0,11,5,4,2,0,0,0,0,0,GRAD
2021 Spring,STAT,6160,Experimental Design,036676,"Tang,Xiwei",001,19265,CGAS,3.88,18,4,7,7,0,0,0,0,0,0,0,GRAD
2021 Spring,STAT,6440,Bayesian Methods,040828,"Spitzner,Dan Jerome",001,13005,CGAS,,,0,0,1,4,0,1,0,0,0,0,GRAD
2021 Spring,STAT,7100,Intro to Advanced Inference,036696,"Spitzner,Dan Jerome",001,11685,CGAS,3.39,19,0,2,7,4,4,2,0,0,0,0,GRAD
2021 Spring,STAT,7995,Statistical Consulting,036712,"Kafadar,Karen",001,10980,CGAS,3.82,18,7,4,5,1,1,0,0,0,0,0,GRAD
2021 Spring,STS,1500,Sci Tech & Contemp Issues,036732,"Laugelli,Benjamin Joseph",001,15497,ENGR,3.94,199,90,78,25,5,1,0,0,0,0,1,UGRD
2021 Spring,STS,1500,Sci Tech & Contemp Issues,036732,"Laugelli,Benjamin Joseph",002,15498,ENGR,3.83,129,48,48,20,7,4,0,0,0,0,4,UGRD
2021 Spring,STS,2050,Sustainable Energy Systems,045394,"Groves,James Frederick",001,16488,ENGR,3.22,45,0,11,5,9,10,5,3,0,0,2,UGRD
2021 Spring,STS,2500,S & T in Soc & Global Context,036734,"Groves,James Frederick",004,16286,ENGR,3.16,47,0,9,12,5,9,4,2,1,1,4,UGRD
2021 Spring,STS,2500,S & T in Soc & Global Context,036734,"Henderson,Matthew W",003,16285,ENGR,3.71,32,1,13,15,2,0,0,0,0,0,1,UGRD
2021 Spring,STS,2500,S & T in Soc & Global Context,036734,"Laurinaitis Drake,Maya Valentina E",002,19230,ENGR,3.96,16,0,14,2,0,0,0,0,0,0,0,UGRD
2021 Spring,STS,2500,S & T in Soc & Global Context,036734,"Whitfield,Milton Bailey",001,16326,ENGR,3.65,30,0,10,14,1,3,2,0,0,0,0,UGRD
2021 Spring,STS,2620,Science & Tech Public Policy,037154,"Louis,Garrick E",001,16205,ENGR,3.86,12,2,7,1,2,0,0,0,0,0,0,UGRD
2021 Spring,STS,2840,Entrepreneurial Finance,043903,"Cheng,James Su-Ting",001,16125,ENGR,3.92,33,0,25,7,1,0,0,0,0,0,0,UGRD
2021 Spring,STS,4500,STS and Engineering Practice,036749,"Wylie,Caitlin Donahue",001,15499,ENGR,3.73,16,0,11,3,1,0,0,0,0,0,2,UGRD
2021 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Baritaud,Catherine D",009,15867,ENGR,3.89,20,0,15,4,0,1,0,0,0,0,0,UGRD
2021 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Baritaud,Catherine D",010,15864,ENGR,3.88,18,0,11,7,0,0,0,0,0,0,0,UGRD
2021 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Baritaud,Catherine D",015,16606,ENGR,3.72,13,0,8,2,2,0,0,1,0,0,0,UGRD
2021 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Elliott,Sean Travis",022,16287,ENGR,3.66,20,0,11,7,1,0,0,0,0,0,1,UGRD
2021 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Foley,Rider W",005,15537,ENGR,3.91,22,0,20,0,0,2,0,0,0,0,0,UGRD
2021 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Jacques,Richard D",012,15866,ENGR,3.99,31,15,15,1,0,0,0,0,0,0,0,UGRD
2021 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Jacques,Richard D",020,16098,ENGR,4.00,26,20,6,0,0,0,0,0,0,0,0,UGRD
