Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,NofStudents,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2020 Fall,HIST,5001,Policy Design and Statecraft,045448,"Zelikow,Philip D",001,16391,CGAS,-,-,0,6,1,1,0,0,0,0,0,0
2020 Fall,HIST,7001,Approaches to Historical Study,041403,"Megill,Allan D",001,14916,CGAS,-,-,0,6,4,0,0,0,0,0,0,0
2020 Fall,HIST,7331,History of Gender & Sexuality,039569,"Klubock,Thomas Miller",001,18999,CGAS,-,-,0,3,1,0,2,0,0,0,0,0
2020 Fall,HIUS,2001,American History to 1865,019527,"Taylor,Alan Shaw",100,13335,CGAS,3.5,35,2,14,6,7,2,2,1,1,0,0
2020 Fall,HIUS,2061,American Economic History,019531,"Thomas,Mark",001,15939,CGAS,3.1,18,0,0,2,7,5,1,2,0,0,1
2020 Fall,HIUS,2559,New Course: HIUS,039310,"Hill,Justene Grace",001,17722,CGAS,3.6,25,0,8,12,2,3,0,0,0,0,0
2020 Fall,HIUS,3071,The Coming of the Civil War,019569,"Varon,Elizabeth Regine",100,15179,CGAS,3.7,30,0,15,7,8,0,0,0,0,0,0
2020 Fall,HIUS,3131,"Emergence Mod Amer, 1870-1930",019575,"Zunz,Olivier",001,16377,CGAS,3.7,17,0,10,3,4,0,0,0,0,0,0
2020 Fall,HIUS,3191,American Jewish History,019581,"Loeffler,James Benjamin",100,17724,CGAS,3.9,23,0,17,6,0,0,0,0,0,0,0
2020 Fall,HIUS,3281,Virginia History to 1900,019589,"Gilliam,George Harrison",001,17737,CGAS,3.6,37,1,11,16,4,3,0,0,0,0,2
2020 Fall,HIUS,3456,America in World since 1914,019611,"Zelikow,Philip D",100,17738,CGAS,3.7,30,1,13,9,7,0,0,0,0,0,0
2020 Fall,HIUS,3490,From Motown to Hip-Hop,044990,"Harold,Claudrena N",001,17510,CGAS,3.8,110,0,79,19,7,2,1,0,0,0,2
2020 Fall,HIUS,3671,African American Freedom Mvmt,019625,"Gaines,Kevin Kelly",001,18408,CGAS,3.6,15,0,1,11,2,1,0,0,0,0,0
2020 Fall,HIUS,3853,Race and Real Estate in the US,044105,"Kahrl,Andrew W",100,17747,CGAS,3.9,52,1,33,17,0,0,0,0,0,0,1
2020 Fall,HIUS,4501,Seminar United States History,019633,"Hill,Justene Grace",001,17746,CGAS,3.7,13,0,6,5,0,1,0,0,0,0,1
2020 Fall,HIUS,4511,Colloquium: U.S. History,019634,"Janney,Caroline Elizabeth",001,17748,CGAS,3.6,12,0,5,3,3,1,0,0,0,0,0
2020 Fall,HIUS,7659,20th C US Cultural History,041416,"Hale,Grace E",001,17751,CGAS,-,-,0,3,3,1,1,0,0,0,0,0
2020 Fall,HR,5020,Staffing and Career Management,019926,"Coleman,Eric D",701,20501,SCPS,-,-,0,0,8,1,1,0,0,0,0,0
2020 Fall,ISBU,3710,Managerial Finance,020285,"Hulburt,John",101,20735,SCPS,3.8,19,8,8,1,0,2,0,0,0,0,0
2020 Fall,ISCP,3991,Capstone Project I,043821,"May,Julia S",101,20683,SCPS,3.2,15,2,6,0,1,1,3,1,0,0,1
2020 Fall,ISHU,3624,Visual Culture and Aesthetics,042025,"May,Julia S",101,20687,SCPS,3.7,23,9,6,5,0,2,1,0,0,0,0
2020 Fall,ISHU,4190,Writing Strategies,020363,"Henry,Robert R",101,20686,SCPS,3.9,19,15,3,0,0,1,0,0,0,0,0
2020 Fall,ISIN,4510,Sp Tps Conduct Inquiry: So Sci,043255,"Corlett,David M",101,20689,SCPS,3.6,22,1,11,4,2,3,1,0,0,0,0
2020 Fall,ISIN,4520,Sp Tps Conduct Inquiry: HU,043256,"Matthews,Charlotte Hilary",101,20690,SCPS,3.5,26,0,15,3,2,2,2,0,2,0,0
2020 Fall,ISLS,3000,Transformations: Liberal Arts,044252,"Horton,David Seth",103,20694,SCPS,3.5,18,0,6,7,1,2,0,1,0,1,0
2020 Fall,ISLS,3000,Transformations: Liberal Arts,044252,"Horton,David Seth",104,20695,SCPS,3.4,15,4,4,3,1,2,0,0,0,0,1
2020 Fall,ISLS,3000,Transformations: Liberal Arts,044252,"Matthews,Charlotte Hilary",101,20692,SCPS,3.4,17,0,5,6,2,1,1,0,1,0,1
2020 Fall,ISLS,3000,Transformations: Liberal Arts,044252,"Matthews,Charlotte Hilary",102,20693,SCPS,3.6,16,1,8,3,1,2,0,0,1,0,0
2020 Fall,ISLS,3211,Russian Politics,041449,"Urbanovich,Yuri",101,20691,SCPS,3.5,12,0,2,5,3,2,0,0,0,0,0
2020 Fall,ISSS,3045,Mindfulness,044270,"Williams,Susanna",101,20697,SCPS,3.8,24,0,16,6,1,1,0,0,0,0,0
2020 Fall,ISSS,3180,Critical Issues in Democracy,037520,"Guttman,Robert J",101,20721,SCPS,3.5,24,0,14,4,1,2,2,0,0,0,1
2020 Fall,ISSS,3416,Social Psychology,044518,"Bryce,Margaret Scalia",101,20696,SCPS,3.5,20,0,8,5,4,1,0,2,0,0,0
2020 Fall,ISSS,3416,Social Psychology,044518,"Bryce,Margaret Scalia",102,21573,SCPS,3.5,11,1,1,4,3,2,0,0,0,0,0
2020 Fall,ISSS,4010,WWII Experiences,020482,"Plunkett,Ann Marie Harkins",101,20699,SCPS,3.4,27,1,11,8,3,1,1,0,0,0,2
2020 Fall,IT,3220,Strat Bus Value of Info Tech,020517,"Wentzel,Lisa M",701,20505,SCPS,3.8,16,8,2,3,0,0,1,0,0,0,2
2020 Fall,IT,3400,Database Mgmt & Bus Intelligen,042443,"Al-Ghandour,Majed N",701,20504,SCPS,3.9,11,0,8,1,1,0,0,0,0,0,1
2020 Fall,ITAL,1010,Elementary Italian I,020555,"Annunziato,Sarah Elizabeth",001,13341,CGAS,3.7,13,0,4,7,2,0,0,0,0,0,0
2020 Fall,ITAL,1010,Elementary Italian I,020555,"Annunziato,Sarah Elizabeth",006,13339,CGAS,3.7,14,0,6,7,0,1,0,0,0,0,0
2020 Fall,ITAL,1010,Elementary Italian I,020555,"Kaneda,Hiromi",002,13338,CGAS,3.7,17,1,5,10,1,0,0,0,0,0,0
2020 Fall,ITAL,1010,Elementary Italian I,020555,"Kaneda,Hiromi",003,13340,CGAS,3.8,14,1,8,5,0,0,0,0,0,0,0
2020 Fall,ITAL,1010,Elementary Italian I,020555,"Mattioli,Stella",004,14987,CGAS,3.8,14,2,6,6,0,0,0,0,0,0,0
2020 Fall,ITAL,1010,Elementary Italian I,020555,"Mattioli,Stella",005,13342,CGAS,3.8,15,2,6,7,0,0,0,0,0,0,0
2020 Fall,ITAL,2010,Intermediate Italian I,020567,"Calamita,Francesca",004,14754,CGAS,3.7,14,0,4,10,0,0,0,0,0,0,0
2020 Fall,ITAL,2010,Intermediate Italian I,020567,"Kaneda,Hiromi",002,13343,CGAS,3.9,14,1,11,2,0,0,0,0,0,0,0
2020 Fall,ITAL,2010,Intermediate Italian I,020567,"Mattioli,Stella",005,13345,CGAS,3.9,19,6,9,4,0,0,0,0,0,0,0
2020 Fall,ITAL,3010,Advanced Italian I,020580,"Parker,Deborah W",002,19661,CGAS,3.9,12,0,9,3,0,0,0,0,0,0,0
2020 Fall,ITTR,3685,Italy on Screen,045860,"Calamita,Francesca",001,19418,CGAS,3.9,19,3,12,4,0,0,0,0,0,0,0
2020 Fall,ITTR,4820,Italian Pop Culture,040728,"Cesaretti,Enrico Francesco",001,14988,CGAS,3.8,19,0,13,4,2,0,0,0,0,0,0
2020 Fall,JAPN,1010,First-Year Japanese I,020740,"Ito,Takuya",003,13349,CGAS,3.5,14,0,3,6,2,2,0,0,0,0,1
2020 Fall,JAPN,1010,First-Year Japanese I,020740,"Ito,Takuya",004,13350,CGAS,3.5,15,0,4,5,2,2,2,0,0,0,0
2020 Fall,JAPN,1010,First-Year Japanese I,020740,"Marshall,Tomoko S",001,13347,CGAS,3.6,13,0,6,4,0,2,1,0,0,0,0
2020 Fall,JAPN,1010,First-Year Japanese I,020740,"Marshall,Tomoko S",002,13348,CGAS,3.5,14,0,3,7,0,2,0,0,1,0,1
2020 Fall,JAPN,2010,Second-Year Japanese I,020742,"Ito,Takuya",003,13352,CGAS,3.5,12,0,3,6,1,1,0,1,0,0,0
2020 Fall,JAPN,2010,Second-Year Japanese I,020742,"Sato,Tomomi",002,13351,CGAS,3.6,14,0,5,6,1,1,1,0,0,0,0
2020 Fall,JPTR,3600,Urban Fantasies of Edo,020837,"Yasuda,Anri",001,17770,CGAS,3.9,21,0,17,3,0,1,0,0,0,0,0
2020 Fall,KINE,2000,Intro to Kinesiology,042094,"Saliba,Susan Anne",1,10665,EDUC,3.9,68,0,59,5,2,2,0,0,0,0,0
2020 Fall,KINE,2000,Intro to Kinesiology,042094,"Saliba,Susan Anne",2,10702,EDUC,3.8,71,0,51,16,1,3,0,0,0,0,0
2020 Fall,KINE,2410,Group Exercise Instruction,043640,"Lebeau,Jacqueline Marie",1,10737,EDUC,4,23,2,21,0,0,0,0,0,0,0,0
2020 Fall,KINE,2850,Medical Terminology,042975,"Golden,Dana Patricia",2,10798,EDUC,3.9,91,0,87,4,0,0,0,0,0,0,0
2020 Fall,KINE,2850,Medical Terminology,042975,"Golden,Dana Patricia",3,10865,EDUC,3.9,73,0,67,5,1,0,0,0,0,0,0
2020 Fall,KINE,3210,Kines Individuals Disabilities,009099,"Fines,Abby Taylor",001,10526,EDUC,3.6,38,0,10,17,7,3,1,0,0,0,0
2020 Fall,KINE,3400,Nutrition,009128,"Kranz,Sibylle",1,10706,EDUC,4,47,26,21,0,0,0,0,0,0,0,0
2020 Fall,KINE,3400,Nutrition,009128,"Kranz,Sibylle",2,18997,EDUC,3.9,121,58,55,4,1,3,0,0,0,0,0
2020 Fall,KINE,3410,Exercise Physiology,009117,"Angadi,Siddhartha Subhashchandra",001,10474,EDUC,3.5,71,1,34,0,22,14,0,0,0,0,0
2020 Fall,KINE,3600,Musculoskeletal Anatomy,009105,"Higgins,Michael Joseph",001,10473,EDUC,3.4,62,0,17,18,11,9,5,1,1,0,0
2020 Fall,KINE,3601,Musculoskeletal Anatomy Lab I,042824,"Higgins,Michael Joseph",1,10682,EDUC,3.2,11,0,2,3,1,2,1,2,0,0,0
2020 Fall,KINE,3601,Musculoskeletal Anatomy Lab I,042824,"Higgins,Michael Joseph",2,10978,EDUC,3.3,14,0,3,3,1,6,1,0,0,0,0
2020 Fall,KINE,3630,Emergency Medical Care,009126,"DeJong,Alexandra Frances",1,10621,EDUC,3.8,34,0,23,8,2,1,0,0,0,0,0
2020 Fall,KINE,3630,Emergency Medical Care,009126,"DeJong,Alexandra Frances",2,10799,EDUC,3.9,25,0,21,4,0,0,0,0,0,0,0
2020 Fall,KINE,4400,Nutrition & the Athlete,044197,"Bird,Randy Lee",1,10809,EDUC,3.8,67,16,24,17,8,1,1,0,0,0,0
2020 Fall,KINE,5270,PE for Children with Autism,043792,"Block,Martin E",1,10832,EDUC,3.9,17,12,3,2,0,0,0,0,0,0,0
2020 Fall,KINE,5430,Advanced Exercise Physiology,009219,"Weltman,Arthur L",001,10539,EDUC,3.7,14,4,6,2,0,1,1,0,0,0,0
2020 Fall,KINE,5485,Life Cycle Nutrition,044388,"Kranz,Sibylle",1,10833,EDUC,3.9,12,7,4,1,0,0,0,0,0,0,0
2020 Fall,KINE,5495,Human Physiology,044649,"Allen,Jason",1,10852,EDUC,3.4,17,2,5,0,5,3,2,0,0,0,0
2020 Fall,KINE,5700,AT Training Skills & EMC,044582,"Vela,Luzita",1,20311,EDUC,3.8,18,0,9,7,2,0,0,0,0,0,0
2020 Fall,KINE,5720,Assessment and Intervention I,044585,"Higgins,Michael Joseph",1,10844,EDUC,3.2,18,0,0,5,6,5,2,0,0,0,0
2020 Fall,KINE,5740,Assess & Interven of Injury II,044714,"Cross,Kevin Michael",1,20665,EDUC,3.3,18,0,2,6,4,4,2,0,0,0,0
2020 Fall,KINE,6710,Admin Strat in Ath Training,044801,"Ray,R Richard",1,10893,EDUC,-,-,0,3,4,2,0,1,0,0,0,0
2020 Fall,KINE,6720,Psychosocial Aspects of Injury,044721,"Vela,Luzita",1,10894,EDUC,-,-,0,8,0,0,2,0,0,0,0,0
2020 Fall,KINE,7600,Translational Rsch Ath Train,041990,"Hertel,Jay N.",1,10896,EDUC,3.8,11,0,9,1,0,0,1,0,0,0,0
2020 Fall,KOR,1010,Elementary Korean I,020864,"Byun,Yuh Joo",002,15186,CGAS,3.7,17,5,5,4,0,0,1,0,1,0,1
2020 Fall,KOR,1010,Elementary Korean I,020864,"Byun,Yuh Joo",003,16927,CGAS,3.7,14,4,4,4,1,1,0,0,0,0,0
2020 Fall,KOR,1010,Elementary Korean I,020864,"Woo,Sunhee",001,13768,CGAS,3.7,15,4,5,4,1,0,1,0,0,0,0
2020 Fall,KOR,1060,Accelerated Elementary Korean,042651,"Woo,Sunhee",001,16928,CGAS,3.8,11,1,4,6,0,0,0,0,0,0,0
2020 Fall,KOR,2010,Intermediate Korean I,020866,"Choi,Yoon Hwa",001,15187,CGAS,3.9,13,6,4,3,0,0,0,0,0,0,0
2020 Fall,KOR,2010,Intermediate Korean I,020866,"Choi,Yoon Hwa",002,13897,CGAS,3.8,17,3,7,6,0,1,0,0,0,0,0
2020 Fall,KOR,3010,Advanced Korean I,020868,"Woo,Sunhee",001,13769,CGAS,3.8,13,3,6,3,0,0,1,0,0,0,0
2020 Fall,LAR,5290,Green Lands,020925,"Firehock,Karen Elizabeth",001,10063,ARCH,-,-,1,5,4,0,0,0,0,0,0,0
2020 Fall,LAR,5993,Independent Study,020999,"Cantrell,Bradley E",002,10264,ARCH,3.6,12,0,10,1,0,0,0,0,0,0,1
2020 Fall,LAR,6010,Foundation Studio I,020950,"Cho,Leena Sangyun",001,10043,ARCH,-,-,0,0,4,5,0,0,0,0,0,1
2020 Fall,LAR,6010,Foundation Studio I,020950,"Seibert,Matthew",002,10211,ARCH,-,-,0,0,3,3,1,1,0,0,0,0
2020 Fall,LAR,6110,History of Landscape Design I,020909,"Lee,Michael George",001,10200,ARCH,3.3,24,0,3,6,8,4,2,0,0,0,1
2020 Fall,LAR,6210,EcoTech I,041736,"Cho,Leena Sangyun",001,19007,ARCH,3.3,22,0,2,3,10,6,0,0,0,0,1
2020 Fall,LAR,6710,Design Computation I,045168,"Stranix,Kathleen Bridget",100,10201,ARCH,3.7,20,0,4,13,1,1,0,0,0,0,1
2020 Fall,LAR,7010,Foundation Studio III,020954,"Jafari,Ghazal",003,19045,ARCH,-,-,0,1,2,2,1,0,0,0,0,0
2020 Fall,LAR,7010,Foundation Studio III,020954,"Luegering,Michael",002,10277,ARCH,-,-,0,1,2,5,1,0,0,0,0,0
2020 Fall,LAR,7010,Foundation Studio III,020954,"Mitchell,Eric Scott",004,20484,ARCH,-,-,0,1,2,5,2,0,0,0,0,0
2020 Fall,LAR,7110,Theorizing Landscape Arch,020917,"Meyer,Elizabeth",002,10199,ARCH,3.2,25,1,2,2,10,8,2,0,0,0,0
2020 Fall,LAR,7210,EcoTech III,042664,"Hawkins,Chloe M",001,10179,ARCH,3.9,21,0,18,3,0,0,0,0,0,0,0
2020 Fall,LAR,7500,Special Tops in Landscape Arch,045643,"Burrell,Charles C",006,21133,ARCH,-,-,0,1,4,1,0,0,0,0,0,0
2020 Fall,LAR,7500,Special Tops in Landscape Arch,045643,"Davis,Brian Richard",004,19884,ARCH,-,-,2,5,1,0,0,0,0,0,0,0
2020 Fall,LAR,7500,Special Tops in Landscape Arch,045643,"Lee,Michael George",002,19008,ARCH,-,-,0,4,2,4,0,0,0,0,0,0
2020 Fall,LAR,7500,Special Tops in Landscape Arch,045643,"Seibert,Matthew",005,19885,ARCH,3.7,11,1,2,8,0,0,0,0,0,0,0
2020 Fall,LASE,3110,Analysis and Research,041030,"Lafleur,Jennifer Lauren",100,20804,CGAS,3.4,64,6,21,11,10,6,2,1,3,2,2
2020 Fall,LATI,1010,Elementary Latin I,021103,"Miller,John F",100,13356,CGAS,3.6,33,3,19,2,1,7,0,0,1,0,0
2020 Fall,LATI,1030,Fundamentals of Latin,021105,"Celotto,Giulio",001,13360,CGAS,3.9,23,2,18,2,1,0,0,0,0,0,0
2020 Fall,LATI,1030,Fundamentals of Latin,021105,"Celotto,Giulio",002,13827,CGAS,3.9,17,2,12,3,0,0,0,0,0,0,0
2020 Fall,LATI,2010,Intermediate Latin I,021133,"Celotto,Giulio",001,13362,CGAS,3.9,14,1,10,3,0,0,0,0,0,0,0
2020 Fall,LATI,2010,Intermediate Latin I,021133,"Celotto,Giulio",003,13363,CGAS,3.8,11,0,7,3,1,0,0,0,0,0,0
2020 Fall,LATI,2020,Intermediate Latin II,021134,"Kuin,Inger Neeltje Irene",001,13365,CGAS,3.4,12,0,0,9,1,1,0,0,1,0,0
2020 Fall,LATI,3090,Introduction to Medieval Latin,021151,"Hays,Bradford G",001,18427,CGAS,3.4,13,0,2,3,6,1,1,0,0,0,1
2020 Fall,LATI,3270,Seneca,045901,"Celotto,Giulio",001,19596,CGAS,3.9,16,3,11,1,1,0,0,0,0,0,0
2020 Fall,LATI,4050,Latin Prose Composition,045900,"Corbeill,Anthony Philip",001,19597,CGAS,3.9,11,0,8,3,0,0,0,0,0,0,0
2020 Fall,LATI,5300,Latin Survey,043146,"Corbeill,Anthony Philip",001,18431,CGAS,-,-,0,3,2,0,0,0,0,0,0,0
2020 Fall,LATI,5310,Latin Didactic Poetry,045876,"Miller,John F",001,19468,CGAS,-,-,0,3,2,0,0,0,0,0,0,0
2020 Fall,LING,3400,Structure of English,000747,"Crabtree,Janay",100,16749,CGAS,3.5,30,0,8,17,1,0,3,0,0,0,1
2020 Fall,LING,5409,Acoustic Phonetics,042565,"Mirzayan,Armik",001,16748,CGAS,-,-,1,3,2,0,0,0,0,0,0,0
2020 Fall,LING,6559,New Course: LING,038624,"Mirzayan,Armik",001,20588,CGAS,-,-,3,5,0,0,0,0,0,0,0,0
2020 Fall,LNGS,3250,Intro to Linguistic Theory,022530,"Elson,Mark J",001,13368,CGAS,3.3,33,0,6,6,11,7,1,1,0,0,1
2020 Fall,LPPA,4240,Resrch Methods & Data Analysis,042161,"Player,Daniel W",100,12710,LEAD,3.8,29,0,18,8,3,0,0,0,0,0,0
2020 Fall,LPPA,4240,Resrch Methods & Data Analysis,042161,"Player,Daniel W",200,12734,LEAD,3.8,31,0,23,4,4,0,0,0,0,0,0
2020 Fall,LPPA,6100,Economics of Public Policy I,032139,"Mbiti,Isaac M",100,12698,LEAD,3.6,28,0,11,7,5,3,0,0,0,0,2
2020 Fall,LPPA,6100,Economics of Public Policy I,032139,"Mbiti,Isaac M",200,12694,LEAD,3.8,27,0,22,1,3,0,1,0,0,0,0
2020 Fall,LPPA,6150,Res Methods & Data Analysis I,032141,"Hudson,Sally",100,12700,LEAD,3.5,34,1,10,9,7,5,0,1,0,0,1
2020 Fall,LPPA,6150,Res Methods & Data Analysis I,032141,"Hudson,Sally",200,12696,LEAD,3.4,32,0,11,3,9,7,0,0,0,0,2
2020 Fall,LPPL,2100,The Resilient Student,045390,"Davis,Timothy Leland",100,12761,LEAD,3.6,123,0,41,54,17,3,5,2,0,0,1
2020 Fall,LPPL,3100,Foundations Behavioral Science,044753,"Adams,Gabrielle S",001,12729,LEAD,3.6,48,16,12,7,6,3,2,0,0,1,1
2020 Fall,LPPL,3210,Intro to Civic Leadership,042166,"Chou,Eileen Y",001,12712,LEAD,3.6,68,0,20,34,9,4,1,0,0,0,0
2020 Fall,LPPL,3210,Intro to Civic Leadership,042166,"Chou,Eileen Y",002,12718,LEAD,3.5,67,0,10,37,9,9,2,0,0,0,0
2020 Fall,LPPL,3260,Value & Bias in Public Policy,042085,"Boler,Brendan John",001,12703,LEAD,3.8,64,0,31,32,1,0,0,0,0,0,0
2020 Fall,LPPL,7025,Values-Based Leadership,042195,"Davis,Timothy Leland",001,12771,LEAD,3.5,13,0,5,3,2,2,1,0,0,0,0
2020 Fall,LPPL,7025,Values-Based Leadership,042195,"Davis,Timothy Leland",002,12772,LEAD,3.5,12,0,2,6,1,3,0,0,0,0,0
2020 Fall,LPPL,7410,Psychology for Leadership,041246,"Boler,Brendan John",001,19309,LEAD,3.7,45,0,20,21,3,1,0,0,0,0,0
2020 Fall,LPPL,7410,Psychology for Leadership,041246,"Boler,Brendan John",002,19310,LEAD,3.7,40,0,9,28,1,0,0,0,0,0,2
2020 Fall,LPPP,3200,Introduction to Public Policy,042084,"Johannessen,Peter",100,12702,LEAD,3.5,218,10,68,66,40,23,6,0,2,1,2
2020 Fall,LPPP,3250,Global Development Policy,041846,"Straight,Kathleen Walsh",001,12744,LEAD,3.7,36,1,11,18,3,3,0,0,0,0,0
2020 Fall,LPPP,3255,Comparative Policy History,042165,"Johannessen,Peter",001,12725,LEAD,3.6,23,2,5,10,5,1,0,0,0,0,0
2020 Fall,LPPP,3255,Comparative Policy History,042165,"Johannessen,Peter",002,12732,LEAD,3.7,29,5,5,16,3,0,0,0,0,0,0
2020 Fall,LPPP,4725,NGOs & Policy,043703,"Martin,Paul Sterling",100,12740,LEAD,3.7,13,0,5,7,1,0,0,0,0,0,0
2020 Fall,LPPP,4725,NGOs & Policy,043703,"McLean,Sarah Ramsaur",100,12740,LEAD,3.7,13,0,5,7,1,0,0,0,0,0,0
2020 Fall,LPPP,5540,Applied Policy Clinics,044651,"Claibourn,Michele Paige",002,19874,LEAD,-,-,0,3,2,0,0,0,0,0,0,0
2020 Fall,LPPP,5540,Applied Policy Clinics,044651,"Lehmann,Brooke",001,12777,LEAD,-,-,2,1,1,1,0,1,0,0,0,0
2020 Fall,LPPP,6001,Foundational Skills Workshop,045110,"Bassok,Daphna",001,12751,LEAD,3.8,31,7,16,5,0,0,2,0,0,0,1
2020 Fall,LPPP,6001,Foundational Skills Workshop,045110,"Bassok,Daphna",002,12752,LEAD,3.8,22,4,9,7,0,1,0,0,0,0,1
2020 Fall,LPPP,6001,Foundational Skills Workshop,045110,"Bassok,Daphna",003,12782,LEAD,3.8,31,6,14,8,3,0,0,0,0,0,0
2020 Fall,LPPP,6350,Politics of Public Policy,045109,"Holbein,John",001,12739,LEAD,3.7,41,0,16,16,5,3,0,0,0,0,1
2020 Fall,LPPP,6350,Politics of Public Policy,045109,"Holbein,John",002,12762,LEAD,3.6,23,0,8,9,2,2,1,0,0,0,1
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Babineau,Kathryn Claire",007,12797,LEAD,-,-,0,2,1,0,1,1,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Bassett,Lucy",011,21103,LEAD,-,-,0,1,7,1,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Carson,Brad",001,12754,LEAD,3.7,15,1,5,6,3,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Crombie,Amanda Joan Moore",005,12785,LEAD,-,-,0,3,2,2,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Felder,Adam Michael",004,12757,LEAD,3.9,16,0,12,4,0,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Jenkins,Bonnie Denise",005,12785,LEAD,-,-,0,3,2,2,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Reifsnyder,Daniel A",009,12802,LEAD,-,-,0,4,2,0,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Reifsnyder,Daniel A",010,19987,LEAD,-,-,0,3,2,0,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Stewart,Denise Laughlin",002,12756,LEAD,-,-,0,4,2,0,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Stewart,Denise Laughlin",003,19871,LEAD,-,-,0,4,4,0,0,0,0,0,0,0
2020 Fall,LPPP,6500,Topics in Public Policy,041388,"Weber,Matthew M.",008,12799,LEAD,-,-,1,3,1,0,0,0,0,0,0,0
2020 Fall,LPPP,7559,New Course: PPOL,044184,"Leive,Adam",001,19005,LEAD,3.7,12,0,4,6,2,0,0,0,0,0,0
2020 Fall,LPPP,7700,Applied Policy Project I,045150,"Gelsdorf,Kirsten H.",003,19882,LEAD,-,-,0,1,8,1,0,0,0,0,0,0
2020 Fall,LPPP,7700,Applied Policy Project I,045150,"Pennock,Andrew S",005,12776,LEAD,-,-,0,1,2,0,2,0,0,0,0,0
2020 Fall,LPPS,3050,Intro to Soc Entrepreneurship,042310,"Mulloth,Balashankar",001,12717,LEAD,3.5,36,0,8,17,8,1,1,0,1,0,0
2020 Fall,LPPS,3050,Intro to Soc Entrepreneurship,042310,"Mulloth,Balashankar",002,12742,LEAD,3.5,40,0,12,18,5,3,0,0,0,0,2
2020 Fall,LPPS,3240,Terrorism and Counterterrorism,041550,"Carson,Brad",001,12743,LEAD,3.5,44,0,18,7,6,13,0,0,0,0,0
2020 Fall,LPPS,3310,Police-Community Relations,045492,"Williams,Brian N",001,12780,LEAD,3.9,33,0,27,5,1,0,0,0,0,0,0
2020 Fall,LPPS,3340,H4D:Defense Innovatn&PrblmSolv,045490,"Carson,Brad",001,12778,LEAD,3.7,22,0,13,5,2,2,0,0,0,0,0
2020 Fall,LPPS,3370,Trauma & US Public School Syst,045514,"Roorbach,Kristen Anne",001,12783,LEAD,3.8,50,0,37,8,4,0,1,0,0,0,0
2020 Fall,LPPS,3460,Intro Policy & Legisl Process,045188,"Lehmann,Brooke",001,12786,LEAD,3.6,26,0,10,10,3,0,2,1,0,0,0
2020 Fall,LPPS,4735,Exp Social Entrepreneurship,042312,"Touve,David Charles",001,19873,LEAD,3.6,21,0,6,11,2,2,0,0,0,0,0
2020 Fall,LPPS,6710,Congress 101,041276,"Warburg,Gerald F.",001,19562,LEAD,3.7,11,0,6,2,3,0,0,0,0,0,0
2020 Fall,LPPS,6715,Ldrsp US Foreign Policymaking,041534,"Warburg,Gerald F.",001,19563,LEAD,-,-,0,5,4,1,0,0,0,0,0,0
2020 Fall,LPPS,6765,Federal and State Budgeting,041544,"Scheppach,Raymond C",001,12713,LEAD,-,-,0,2,3,1,0,0,0,0,0,1
2020 Fall,LPPS,7050,National Security Process,042086,"Potter,Philip B",001,12781,LEAD,3.8,12,0,6,6,0,0,0,0,0,0,0
2020 Fall,MAE,2000,Intro to Mechanical Engr,022568,"Russell,Shawn Damien",100,11144,ENGR,3.5,48,0,14,10,13,7,3,0,0,0,1
2020 Fall,MAE,2010,Intro to Aerospace Engineering,022569,"Garner,Gavin Thomas",100,11148,ENGR,3.6,39,4,11,17,2,3,1,0,0,1,0
2020 Fall,MAE,2300,Statics,022574,"Pindera,Marek-Jerzy",002,12055,ENGR,3.7,65,17,21,13,4,8,1,0,1,0,0
2020 Fall,MAE,2300,Statics,022574,"Xu,Baoxing",001,11149,ENGR,3.7,33,21,6,1,3,0,0,0,0,2,0
2020 Fall,MAE,3210,Fluid Mechanics,022582,"Quinn,Daniel Benjamin",001,11150,ENGR,3.7,110,22,46,19,15,5,1,1,1,0,0
2020 Fall,MAE,3230,Thermal Fluids Laboratory,045222,"Smith,Natasha Leigh",100,12363,ENGR,3.8,118,16,62,28,8,3,0,0,0,0,1
2020 Fall,MAE,3310,Aerospace Structures,022585,"Momot,Michael",001,11151,ENGR,3.6,104,8,40,25,12,11,3,1,3,0,1
2020 Fall,MAE,3420,Computational Methods in MAE,022586,"Dong,Haibo",001,12056,ENGR,3.8,33,11,11,8,3,0,0,0,0,0,0
2020 Fall,MAE,3610,Aerospace Materials,022587,"Wadley,Haydn N",001,11152,ENGR,3.4,17,7,2,2,0,1,2,0,3,0,0
